loan_status_1,purpose,loan_amnt,inq_last_6mths,revol_util,pub_rec_bankruptcies,ln_annual_inc
0,credit_card,15000,1,11.8,0,10.59663473
0,debt_consolidation,15000,0,85.6,0,10.89673933
0,debt_consolidation,16000,1,89.1,1,10.91508846
0,debt_consolidation,14000,0,47.4,0,11.38509209
0,home_improvement,12000,0,38.4,0,11.51292546
0,debt_consolidation,19750,0,58.1,0,10.83958091
0,major_purchase,4000,1,38.1,0,10.83958091
0,debt_consolidation,4000,0,47.8,0,10.34656952
0,moving,6000,1,10.3,0,11.12201394
0,home_improvement,14500,0,0.1,0,11.69524702
1,debt_consolidation,17850,1,62.8,0,10.98189713
0,credit_card,25000,1,82.4,0,11.82041016
0,debt_consolidation,10000,0,68.6,0,10.77895629
0,debt_consolidation,20000,1,80.9,0,11.55598495
0,debt_consolidation,16800,1,8.6,0,10.91501573
0,debt_consolidation,10400,0,26.6,0,10.77895629
1,debt_consolidation,13600,2,37.1,1,10.91508846
0,credit_card,3900,0,93.4,0,10.858999
1,debt_consolidation,15000,0,59,0,11.49272276
0,credit_card,14000,1,41.8,0,11.08214255
0,debt_consolidation,16000,0,80.2,0,10.54534144
1,debt_consolidation,18250,1,73.1,0,10.61643736
0,credit_card,30000,0,8.6,0,11.29836993
0,other,21000,3,76.9,0,11.62625415
0,credit_card,25000,0,64.1,0,11.48246626
0,credit_card,10000,0,44.3,0,11.41861479
0,debt_consolidation,20000,0,23,0,10.85915283
0,debt_consolidation,15000,1,74.3,1,10.89673933
0,major_purchase,2000,0,47.7,0,10.81977828
1,debt_consolidation,22000,3,53.8,0,10.62132735
0,debt_consolidation,5600,0,62.9,0,11.44678566
0,car,6100,0,89.9,0,10.4125917
0,car,3000,0,28.7,0,10.53049493
0,credit_card,3200,1,5.3,0,10.30895266
0,small_business,12000,1,13.6,0,11.3799361
0,other,8000,0,25.4,0,10.42513441
0,debt_consolidation,10000,2,36.6,0,10.81977828
1,debt_consolidation,16800,1,91.1,0,10.55240407
0,debt_consolidation,13000,0,32.4,0,10.4341158
0,debt_consolidation,13250,2,2.3,0,10.858999
0,debt_consolidation,35000,1,73,0,12.01370075
0,other,4800,0,81.1,0,11.47210347
0,debt_consolidation,15000,0,50.4,0,11.75587164
0,other,3600,0,33.3,1,10.91508846
0,moving,6000,1,4.4,0,11.5214887
0,debt_consolidation,17600,0,32.5,0,10.67359577
0,moving,4800,2,8.8,0,10.63355472
0,credit_card,15000,0,69,0,11.17745273
0,small_business,35000,0,0,0,11.58988651
0,debt_consolidation,18000,1,59.2,0,11.51292546
0,other,14000,2,42.6,0,12.4292002
0,debt_consolidation,5000,1,2.2,0,11.22524339
0,moving,6000,2,19.8,0,11.69524702
0,debt_consolidation,7500,2,25.8,0,11.35040654
1,credit_card,15000,3,93.2,0,11.08214255
0,debt_consolidation,13200,1,62.6,0,10.59663473
0,home_improvement,9600,3,75,0,12.61153775
0,other,24000,0,12.9,0,11.09958009
1,other,3200,0,7.4,0,9.392661929
0,debt_consolidation,13700,0,64.7,0,11.27471904
0,debt_consolidation,22750,0,62.7,0,10.71441777
0,other,10000,1,74.7,0,12.20607265
0,debt_consolidation,12000,1,61.5,0,10.77268668
0,debt_consolidation,15000,0,50.6,0,11.00209984
0,other,5000,2,98,0,11.51288546
0,debt_consolidation,12000,1,11.5,0,11.00209984
0,debt_consolidation,20000,3,73,0,11.03823889
0,other,11200,1,53.2,0,11.60827201
0,other,7200,2,20.4,0,10.46321762
0,debt_consolidation,12000,0,86.4,0,11.08214255
0,house,12000,1,86.7,0,11.39075783
0,debt_consolidation,35000,3,68.2,1,11.08214255
0,vacation,4200,1,9.1,0,10.33765673
1,debt_consolidation,12000,0,34.7,0,10.59663473
0,credit_card,9000,3,36.5,0,10.79548559
0,debt_consolidation,18000,0,61.7,0,11.30220443
0,moving,35000,3,61.8,0,11.91170158
0,home_improvement,8000,3,31.8,0,11.2895944
0,home_improvement,25000,0,71.2,0,12.67607627
0,small_business,12000,0,85.2,0,11.91839057
0,debt_consolidation,18000,0,76.7,0,11.28978191
1,debt_consolidation,21000,2,0,0,11.6308109
0,debt_consolidation,35000,1,22.5,0,11.35040654
0,home_improvement,8000,0,4.3,0,10.49127422
0,other,21600,1,26,0,11.1844214
1,major_purchase,20000,1,80.9,0,10.89673933
1,debt_consolidation,20000,1,21.5,0,11.06663836
1,small_business,14000,2,35.9,0,10.46310334
0,debt_consolidation,14400,0,80.2,0,10.81977828
0,debt_consolidation,2000,0,5.8,0,10.55581274
0,debt_consolidation,18000,0,78.9,0,11.95761129
0,debt_consolidation,35000,0,34.2,0,11.21182037
0,debt_consolidation,15000,1,36.4,0,11.69524702
0,debt_consolidation,12300,0,39.4,0,11.22524339
0,debt_consolidation,35000,1,25.3,0,10.89673933
0,major_purchase,6500,0,50.6,0,10.96127785
0,medical,12800,2,31.4,0,11.08214255
0,house,35000,1,47.8,0,12.61153775
0,vacation,6000,0,4.4,0,10.83958091
0,debt_consolidation,10000,0,68.9,0,10.71441777
0,debt_consolidation,7000,1,91.3,0,10.08580911
0,credit_card,25000,0,30.3,0,11.56741365
0,other,2800,0,84,0,10.41181005
0,debt_consolidation,7500,0,10.1,0,10.83958091
1,small_business,15000,0,64.7,0,11.22524339
0,credit_card,25000,2,58.4,0,10.91508846
0,other,1500,3,55.5,0,10.42228135
0,other,8000,0,39.5,0,11.08220409
1,other,7600,0,26.5,0,11.46167427
0,debt_consolidation,12000,0,5.3,0,11.08214255
1,debt_consolidation,18000,0,42,0,12.1281111
0,debt_consolidation,20050,1,40.8,0,11.05089001
0,debt_consolidation,7000,2,93.3,0,12.20607265
0,credit_card,11800,1,84,0,11.74403719
1,wedding,17800,2,77.5,0,11.46163217
0,debt_consolidation,15000,0,85.4,0,10.59663473
0,other,3300,3,83.2,0,10.858999
0,debt_consolidation,4800,3,34.1,0,10.91508846
0,home_improvement,12000,0,79.8,0,11.00209984
0,debt_consolidation,6500,0,38.4,0,11.50809803
0,other,6175,0,30.9,0,10.8372252
0,debt_consolidation,18000,0,87.3,0,11.84581988
0,other,6000,2,14,0,10.93310697
0,debt_consolidation,9000,2,11.6,0,10.03451581
0,debt_consolidation,13200,3,45,0,11.22524339
0,major_purchase,6000,0,99.5,0,11.00209984
0,major_purchase,7000,3,23.8,0,11.15625052
0,major_purchase,6500,0,49.6,0,9.903487553
0,debt_consolidation,32000,1,82,0,11.90834024
0,debt_consolidation,5000,1,78.8,0,11.68691238
0,debt_consolidation,12000,1,69.7,0,10.71832125
0,credit_card,5000,1,85.2,0,10.6454249
1,debt_consolidation,26400,3,73.6,0,11.12726298
0,debt_consolidation,8800,0,48.5,0,10.5406991
0,credit_card,14000,0,57.6,0,11.35040654
0,debt_consolidation,12000,0,48.9,0,10.49127422
1,credit_card,30800,0,35.7,0,11.15625052
0,debt_consolidation,24000,1,0,0,11.39639165
0,credit_card,30000,1,56.4,0,11.26189671
0,debt_consolidation,16000,0,0.5,0,11.31447453
1,debt_consolidation,10000,1,91,0,11.00209984
1,small_business,30000,2,59.4,0,11.91839057
1,debt_consolidation,10000,0,46.9,1,10.55581274
0,debt_consolidation,11200,0,60.7,0,10.94905062
0,home_improvement,13600,0,4.1,0,11.22524339
0,debt_consolidation,13800,0,40.7,0,11.22524339
0,debt_consolidation,10500,0,60.8,0,11.9512062
1,debt_consolidation,16200,2,43.9,0,10.54534144
0,medical,25000,3,53,0,11.91839057
0,moving,1600,3,30.9,0,10.59663473
0,other,4200,0,84.2,0,11.15625052
0,home_improvement,14400,1,5.4,0,11.81303006
0,debt_consolidation,2500,0,68.8,0,11.06663836
0,small_business,26000,1,68.5,1,11.75972304
1,debt_consolidation,15575,2,89.4,0,11.15625052
0,home_improvement,15000,2,75.8,0,11.46163217
0,debt_consolidation,12000,3,50.7,0,11.46163217
0,wedding,5000,0,48.5,0,11.1844214
0,debt_consolidation,24000,1,72.3,0,11.73600501
0,debt_consolidation,19000,0,51.5,0,11.03488966
0,credit_card,8000,0,21.1,0,9.92329018
0,home_improvement,4000,3,34.2,0,10.71441777
0,debt_consolidation,10000,0,56.5,0,11.00209984
0,home_improvement,35000,1,3.8,0,11.77528973
0,credit_card,10000,0,25.4,0,10.81977828
0,credit_card,18250,0,62.1,0,10.5865844
1,other,21000,2,29.7,0,11.26446411
0,house,14400,4,7.2,0,10.77895629
0,debt_consolidation,18000,2,25.3,0,10.49127422
0,debt_consolidation,21125,0,33.4,0,11.04132055
0,debt_consolidation,12000,2,72.6,0,10.81977828
0,debt_consolidation,18400,0,75.6,0,11.44035477
0,debt_consolidation,14400,0,54.6,0,11.35040654
0,debt_consolidation,6800,0,68.7,0,11.25803322
0,credit_card,16000,0,59.7,0,11.28978191
0,credit_card,30000,1,44.1,0,11.40756495
0,wedding,18400,0,68.1,0,10.81977828
0,debt_consolidation,7000,0,94,0,11.00209984
0,credit_card,15000,1,95,0,11.23229845
0,major_purchase,8000,0,29.9,0,9.998797732
0,small_business,18000,3,76.7,0,11.64395373
0,debt_consolidation,15000,1,47.4,0,11.14186178
0,home_improvement,7000,1,55.3,0,11.08214255
0,home_improvement,14000,1,44.7,0,11.91839057
0,debt_consolidation,5500,1,33.4,0,10.35933109
0,debt_consolidation,15000,0,88,0,12.27839331
0,home_improvement,4800,1,61.1,0,10.87426647
0,credit_card,8000,0,46.4,1,10.08580911
0,credit_card,25450,2,63.4,0,10.87804719
0,debt_consolidation,3600,2,43.9,0,10.49127422
0,debt_consolidation,5000,0,99.7,0,11.15625052
0,debt_consolidation,21000,0,50.2,0,11.00209984
0,credit_card,3000,1,33,0,10.23995979
0,small_business,12000,0,88.1,0,11.69524702
0,credit_card,2000,0,85.5,0,10.81977828
1,debt_consolidation,5000,3,99.5,0,10.71441777
0,major_purchase,8000,0,12.4,0,10.30895266
0,credit_card,7000,0,96.9,0,10.858999
0,other,6750,0,3.4,0,10.62132735
0,debt_consolidation,22000,1,0.4,0,11.90496755
1,debt_consolidation,14400,3,89.4,0,10.82774645
0,debt_consolidation,7000,3,74.2,0,11.22524339
1,debt_consolidation,18000,1,10.5,0,10.71441777
0,debt_consolidation,13250,0,43.5,0,10.91508846
0,debt_consolidation,9000,3,56.8,0,10.95080655
1,medical,13800,0,40.1,0,10.81977828
0,debt_consolidation,14000,0,39.3,0,11.90496755
0,house,5000,3,54.3,0,10.71441777
0,debt_consolidation,20000,2,80.8,0,11.09133097
0,wedding,13800,0,38.6,0,11.03488966
0,small_business,10000,2,24.7,0,11.35040654
0,debt_consolidation,2000,0,25.8,0,10.83958091
0,small_business,3200,0,0,0,10.34817337
1,debt_consolidation,16000,3,54,0,11.46163217
0,debt_consolidation,22000,3,55.1,0,11.45635511
0,credit_card,8000,0,13.8,0,10.42228135
0,credit_card,13000,1,56.3,0,10.98529272
0,credit_card,6925,0,56,0,10.20507253
0,credit_card,12000,1,65.9,1,10.81977828
0,debt_consolidation,2500,2,37.3,0,10.66895539
0,debt_consolidation,35000,2,60.8,0,11.91839057
0,debt_consolidation,10000,2,3.5,0,11.69524702
0,moving,4800,0,82.3,0,11.08214255
0,debt_consolidation,12000,0,52,0,11.15625052
0,debt_consolidation,30000,1,80,0,11.58988651
0,debt_consolidation,8000,3,61.6,1,10.91508846
0,debt_consolidation,30000,1,66.5,0,11.28978191
1,credit_card,35000,2,53,0,11.49272276
0,home_improvement,9000,2,49.8,0,11.00209984
0,debt_consolidation,13000,0,76.8,0,10.66895539
0,home_improvement,7200,3,75.6,0,11.46163217
0,major_purchase,11000,5,8.8,0,11.12726298
0,debt_consolidation,14750,0,69.4,0,11.03650127
0,debt_consolidation,14400,0,37.8,0,11.00209984
0,debt_consolidation,14000,0,89,0,11.12726298
0,home_improvement,4100,2,60.8,0,11.00209984
0,debt_consolidation,5000,3,93.8,0,11.40756495
0,car,5100,0,35.7,0,11.00209984
1,small_business,7200,1,63.7,0,10.81977828
1,debt_consolidation,10000,0,73.4,0,11.28978191
0,major_purchase,35000,0,82.1,0,11.69524702
0,debt_consolidation,10000,0,25.2,0,11.51288546
0,debt_consolidation,7000,0,24.2,0,10.85892207
0,debt_consolidation,25000,3,59.3,0,11.50891744
0,debt_consolidation,6000,0,67.3,0,11.2515607
0,debt_consolidation,20000,2,85.5,0,11.15625052
1,other,7600,3,54.3,0,10.49127422
0,home_improvement,2500,1,44.1,0,10.38899537
0,credit_card,10000,0,83.9,0,10.54534144
0,debt_consolidation,9500,0,34.7,0,10.23995979
0,major_purchase,15000,0,11,0,10.81977828
0,major_purchase,25000,0,38.9,0,11.91839057
0,major_purchase,1500,1,11.9,0,11.08220409
0,debt_consolidation,21000,2,80.6,0,11.98292909
0,home_improvement,20000,2,19.5,0,12.19705208
0,medical,25000,0,69.1,0,11.26446411
1,debt_consolidation,5400,0,57.5,1,10.81977828
1,moving,9000,1,32.9,0,10.58047994
1,debt_consolidation,13500,1,94,0,10.37349118
0,debt_consolidation,13000,1,22,0,10.30895266
0,debt_consolidation,23600,2,51.4,0,11.12732181
0,small_business,10000,0,0,0,11.1124479
0,major_purchase,5000,2,29.8,0,11.20504069
0,other,35000,0,4.5,0,11.55214618
0,other,2000,0,88.8,0,10.82774645
0,debt_consolidation,16000,0,71.1,0,11.1124479
0,credit_card,15000,3,5.33,0,11.53272809
0,credit_card,7125,2,52.4,0,11.22524339
0,debt_consolidation,35000,0,33.1,0,11.60823564
0,car,6000,0,54.6,0,11.33857208
0,medical,7000,2,45.5,0,11.35040654
0,car,6500,0,17.5,0,11.77525896
0,debt_consolidation,5000,2,51.1,0,11.06663836
0,debt_consolidation,20000,0,34.2,0,10.37349118
0,debt_consolidation,20000,0,63.7,0,11.21989579
0,debt_consolidation,22000,0,79.1,0,11.21268486
0,debt_consolidation,14300,2,87.8,1,10.97678203
0,wedding,5600,2,62.8,0,10.59663473
0,debt_consolidation,3000,0,31,0,11.08214255
0,debt_consolidation,5000,2,0,0,11.08214255
0,debt_consolidation,18000,0,78.4,0,10.91501573
0,other,6000,1,30.3,0,11.14186178
1,major_purchase,7000,2,40.5,0,11.00209984
1,small_business,21000,1,50.9,0,11.20504069
0,credit_card,17000,0,72,0,10.88181368
0,debt_consolidation,5000,0,34.3,0,11.1844214
0,debt_consolidation,10500,1,35.5,0,10.55581274
0,debt_consolidation,11000,1,77.4,0,10.71441777
0,debt_consolidation,4400,0,48.9,0,10.18474906
0,major_purchase,6900,0,30.4,0,11.00209984
0,renewable_energy,2000,0,41.5,0,11.49272276
0,debt_consolidation,4800,0,56.2,0,9.862665558
0,debt_consolidation,6000,0,56.5,0,11.51292546
0,small_business,10700,1,94.3,0,10.81977828
0,home_improvement,1500,1,63.7,0,11.28978191
0,debt_consolidation,7000,1,13.4,0,9.862665558
0,debt_consolidation,29175,0,70.1,0,11.44035477
0,debt_consolidation,12800,0,49.8,0,10.87789624
0,home_improvement,28000,3,8.4,0,12.20607265
0,credit_card,5000,0,90,0,10.96819829
0,debt_consolidation,20000,0,65.6,0,11.40756495
0,debt_consolidation,24000,2,49.5,0,11.40756495
0,debt_consolidation,28000,0,72.6,0,11.1844214
0,medical,5000,0,33.39,0,11.1844214
0,debt_consolidation,8000,3,38.1,0,10.96387863
0,small_business,6000,0,73.5,0,10.91508846
0,credit_card,6000,0,52.3,0,10.66895539
0,home_improvement,5000,1,4,0,11.5228758
0,debt_consolidation,19000,0,62,0,10.79957558
0,credit_card,12000,0,57.7,0,10.54534144
0,other,2400,0,70.3,0,11.46163217
0,credit_card,6000,2,97.7,0,10.81977828
0,debt_consolidation,10000,0,63.8,1,11.00209984
0,wedding,12000,3,61,0,12.07254125
0,other,6400,0,37.3,0,11.22524339
0,debt_consolidation,10000,1,42.5,0,10.5454467
0,credit_card,13600,1,65.5,0,10.93310697
0,debt_consolidation,25000,0,73.2,0,11.09741002
0,debt_consolidation,25000,0,5.3,0,10.66895539
0,small_business,15000,1,1,0,11.69524702
0,debt_consolidation,4000,0,47.9,0,10.30895266
0,wedding,5000,0,69.7,0,11.06350847
0,other,8325,0,61.8,0,10.20359214
0,credit_card,8000,0,76.8,0,11.08214255
0,home_improvement,6000,1,33,0,10.66886237
0,debt_consolidation,15000,0,64.8,0,11.08214255
1,home_improvement,15600,0,11.9,0,10.95017477
0,major_purchase,10000,0,15,0,10.71441777
1,debt_consolidation,12000,0,86.6,1,10.87804719
1,debt_consolidation,19200,1,43.2,0,11.08214255
0,debt_consolidation,2800,1,13.4,0,10.59663473
0,major_purchase,9000,1,61.3,0,10.77895629
0,debt_consolidation,29000,0,94,1,11.65268741
0,major_purchase,3500,1,0,0,10.09575944
0,debt_consolidation,31825,0,36.9,0,11.00209984
0,debt_consolidation,10000,0,61.3,0,10.59653473
0,debt_consolidation,15000,0,71.5,0,11.06657586
1,debt_consolidation,3300,3,14.7,0,10.62609644
0,credit_card,6000,0,66.5,0,11.08214255
0,debt_consolidation,30000,1,46.2,0,11.14908203
0,debt_consolidation,25000,0,8.8,0,10.81977828
0,credit_card,8450,1,67.9,0,10.91508846
0,debt_consolidation,10000,0,76.9,0,10.08580911
0,debt_consolidation,21000,0,61.8,0,11.6351431
0,small_business,20000,1,82.4,0,10.71441777
0,home_improvement,3750,1,8.1,0,13.08154138
0,debt_consolidation,16000,0,73.9,0,11.31447453
1,debt_consolidation,35000,3,66.3,0,11.44571672
0,debt_consolidation,23000,2,35.5,0,11.08214255
0,medical,12000,3,47.5,0,10.69194491
0,moving,2100,0,36.2,0,10.57131693
0,debt_consolidation,2400,1,62.9,0,10.59663473
0,debt_consolidation,16000,0,23,0,11.22524339
0,car,2200,0,33.9,0,10.86696717
0,vacation,10000,0,41.6,0,11.60823564
0,debt_consolidation,20000,6,31.9,0,10.30895266
0,debt_consolidation,7200,3,10.9,0,11.69524702
0,debt_consolidation,6000,3,93.2,0,11.09741002
1,credit_card,15000,0,84.7,0,11.26446411
0,debt_consolidation,14000,0,79,0,11.23848862
0,debt_consolidation,13200,2,51.8,0,11.15625052
0,debt_consolidation,12000,0,63.2,1,11.33857208
1,car,7500,0,33.7,0,10.82774645
0,debt_consolidation,29000,4,44.4,0,11.91839057
0,debt_consolidation,31000,0,83.1,0,11.56646623
0,home_improvement,2000,0,73.4,0,11.00209984
1,small_business,24000,1,7,0,11.00209984
0,debt_consolidation,10000,1,67.5,0,10.55581274
0,debt_consolidation,10000,0,82,0,11.06975849
0,wedding,4000,0,54.1,0,11.36674295
0,debt_consolidation,11500,1,36.1,0,11.27720313
0,debt_consolidation,28000,1,67.4,0,11.23843599
0,debt_consolidation,24000,0,54.8,0,11.65268741
1,other,8000,1,99.9,0,11.19519647
0,wedding,8000,3,37.8,0,11.22524339
0,car,7500,1,59.2,0,11.12726298
0,debt_consolidation,6425,0,0.6,0,10.54534144
0,car,6000,2,23.8,0,12.20607265
0,debt_consolidation,12000,1,16,0,11.53272809
1,car,12000,3,50.3,0,11.36674295
0,other,20000,1,17.7,0,10.91508846
1,debt_consolidation,9000,2,97.9,0,10.6454249
0,debt_consolidation,13250,0,81.5,0,10.55581274
0,major_purchase,10000,1,72.6,0,12.56024446
0,debt_consolidation,10000,0,36.5,0,10.7254676
0,other,2000,2,98.3,0,10.57131693
0,debt_consolidation,5000,1,44,0,10.858999
0,debt_consolidation,27575,0,0,0,11.29601246
0,debt_consolidation,24000,1,57.8,0,11.54248427
0,debt_consolidation,20000,2,28.8,0,11.00209984
0,medical,25000,0,21.2,0,11.77528973
0,car,2000,3,17.5,0,10.03451581
0,major_purchase,12000,0,17.2,0,10.71441777
0,home_improvement,17200,3,52.9,0,10.69194491
0,debt_consolidation,14550,1,0,0,10.96819829
0,debt_consolidation,12000,1,95.1,0,11.1124479
0,moving,2000,1,49.4,0,10.93310697
0,home_improvement,14400,1,27.3,0,11.03488966
0,home_improvement,10000,0,28,0,10.6454249
0,other,20000,0,95.9,0,11.15625052
0,other,13000,0,58.1,0,11.35040654
0,debt_consolidation,19200,0,11.2,0,11.40756495
0,major_purchase,2500,0,3.3,0,9.980448594
0,small_business,12000,1,0,0,12.01672647
0,credit_card,2800,0,30.8,0,9.264828557
0,debt_consolidation,11000,0,19.3,0,11.51292546
0,debt_consolidation,12000,3,40.7,0,11.31447453
0,debt_consolidation,20000,1,59.5,0,11.08214255
0,major_purchase,20000,0,43.2,0,10.65074406
0,home_improvement,28000,1,3.2,0,11.81303006
0,home_improvement,10000,2,4.9,0,11.48589337
1,other,4000,1,72,1,10.98189713
0,debt_consolidation,6000,0,7.8,0,10.77519924
0,credit_card,3800,1,24.2,0,9.650078074
0,debt_consolidation,20000,3,25.3,0,10.75363848
0,other,15000,0,56.6,0,12.15635705
0,other,6000,0,88.8,0,10.71441777
0,debt_consolidation,6000,2,33.6,0,10.50221416
0,debt_consolidation,35000,0,4,0,11.71896355
0,credit_card,10000,0,83.4,0,10.46310334
0,debt_consolidation,35000,0,78.5,0,11.40756495
0,major_purchase,30000,0,0,0,11.13453063
1,other,12800,3,11.5,1,10.49127422
0,debt_consolidation,12000,0,60.5,0,11.08214255
0,debt_consolidation,35000,0,64.8,0,11.73606902
0,credit_card,15000,0,73.9,0,10.91508846
0,small_business,4650,1,52.8,0,11.35040654
0,other,1500,1,93.6,0,11.00209984
1,debt_consolidation,15000,0,92.5,1,11.08214255
0,wedding,4200,1,97.7,1,9.980448594
0,debt_consolidation,12000,1,69,0,10.76130135
0,debt_consolidation,6000,1,47.3,0,11.88448902
0,debt_consolidation,10800,1,95.6,0,11.25519047
0,debt_consolidation,4000,1,28.4,0,11.09741002
1,debt_consolidation,22000,0,76.3,0,11.40756495
0,major_purchase,4500,1,18.3,0,11.1124479
0,debt_consolidation,10000,1,26.4,0,11.46163217
1,credit_card,14500,0,11.4,0,11.15625052
1,home_improvement,5200,2,7.5,0,10.95080655
0,major_purchase,5000,1,13.7,0,11.08214255
0,debt_consolidation,18000,0,30.7,0,11.08214255
0,debt_consolidation,13000,0,62.6,0,10.98529272
0,debt_consolidation,4800,0,0,0,9.903487553
1,other,3000,0,66.8,0,10.85892207
0,debt_consolidation,7000,0,68.9,0,10.71441777
0,debt_consolidation,10000,1,96.9,0,11.08214255
0,debt_consolidation,12000,0,34.1,0,11.22524339
0,other,4000,2,63.1,0,11.98635447
0,debt_consolidation,6250,1,28.1,0,11.05369559
0,other,4000,3,30.5,0,10.46321762
0,debt_consolidation,4400,0,9.5,0,11.17043516
0,other,12000,1,10,0,11.8493977
0,debt_consolidation,19000,0,84.2,0,10.95080655
0,debt_consolidation,5400,3,90,0,10.13078247
0,wedding,6000,2,29.3,0,11.01862914
0,vacation,3000,0,24.6,0,10.727663
0,other,2700,0,93.5,0,11.00209984
0,credit_card,14400,0,14.7,0,11.15625052
0,credit_card,7600,0,15.9,0,10.95779958
